task,backend,model,id,text,true_emotion,predicted_emotion,correct,response,fluency,emotional_accuracy,empathy,helpfulness,safety,latency_s,error
advise,ollama,gemma3:4b,25,هم ذوق دارم که قراره بابا بشم، هم یه دلشوره‌ای ته دلمه که نکنه نتونم پدر خوبی باشم؛ یه حال عجیبیه، هی قلبم تند تند می‌زنه.,nervous,,,درک می‌کنم. این احساسات خیلی طبیعیه، مخصوصاً وقتی می‌خوای یه مسئولیت بزرگ مثل پدر شدن رو به عهده بگیری. هیجان و نگرانی همزمان می‌تونن خیلی قوی باشن. نفس عمیق بکش. یادت باشه، هیچ پدر دیواری وجود نداره و همه ما در طول مسیر، می‌تونیم اشتباه کنیم و یاد بگیریم. روی نقاط قوتت تمرکز کن و به خودت ایمان داشته باش. اگه این دلشوره و نگرانی ادامه پیدا کرد، حتماً با کسی که بهش اعتماد داری صحبت کن یا اگه لازم بود، از یه متخصص کمک بگیر. تو می‌تونی! ❤️,5,5,5,5,5,2.29,
advise,ollama,qwen3:8b,25,هم ذوق دارم که قراره بابا بشم، هم یه دلشوره‌ای ته دلمه که نکنه نتونم پدر خوبی باشم؛ یه حال عجیبیه، هی قلبم تند تند می‌زنه.,nervous,,,"خیلی خوب این حس رو می‌دونم، دلم هم بهت می‌ریزه. نگران نباش، هر کسی که قصد داره پدر خوبی باشه، می‌تونه با این احساسات و دلش ته دلم، با ایمان و عشق به کار ببره. ته دلم شدی، اما همچنان می‌تونی بابا شی. 😊  
یکی از کارهایی که می‌تونی انجام بده، اینه که در هر روز کوچیکی، یه چیزی که دلتو می‌خواهد، به خودت یادآوری کنی. و از هر باری که حس می‌کنی قلبت تند می‌زنه، با این احساس عشق و امید به خودت تشویق کنی.",4,5,5,4,5,8.08,
advise,ollama,hf.co/mradermacher/gemma-3-4b-persian-v0-GGUF:latest,25,هم ذوق دارم که قراره بابا بشم، هم یه دلشوره‌ای ته دلمه که نکنه نتونم پدر خوبی باشم؛ یه حال عجیبیه، هی قلبم تند تند می‌زنه.,nervous,,,این احساسات کاملاً طبیعیه! به عنوان یک فرزند، می‌خوای بهترین باشی و این آرزوهای بزرگت باعث میشه که یه کم نگران یا مضطرب بشی. بذار بگم که بودن یه پدر خوب نیاز به تلاش داره ولی تو با همین اراده که داری، خیلی خوبی. سعی کن آرامش خودت رو حفظ کنی و به خودت یادآوری کنی که هر کسی یه نقطه قوت داره.,5,5,4,4,5,3.38,
advise,groq,llama-3.3-70b-versatile,26,تا وقتی جوابش رو نگرفتم آروم و قرار ندارم، هی گوشیم رو چک می‌کنم ببینم پیام داده یا نه.,nervous,,,"می‌دانم که انتظار کشیدن و عدم اطمینان از پاسخ می‌تواند بسیار ناراحت‌کننده باشد. احساس نگرانی و بی‌قراری تو کاملاً طبیعی است. 
می‌توانی سعی کنی که در این期间 خودت را با فعالیت‌های دلخواه و یا انجام کارهای روزمره مشغول کنی تا کمی ذهنت را از این موضوع منحرف کنی. همچنین می‌توانی برای خودت زمانی برای چک کردن گوشی در نظر بگیری تا کمتر به گوشی نگاه کنی.",5,5,5,5,5,0.82,
advise,groq,meta-llama/llama-4-scout-17b-16e-instruct,26,تا وقتی جوابش رو نگرفتم آروم و قرار ندارم، هی گوشیم رو چک می‌کنم ببینم پیام داده یا نه.,nervous,,,"احساس بی‌قراری و اضطراب داری و منتظری جواب اون شخص هستی. طبیعیِ وقتی منتظرِ چیزی یا کسی هستی، احساسِ بی‌قراری کنی. 

پیشنهاد می‌کنم یه کارِ دیگه‌ای رو شروع کن که ذهنت رو از این موضوعِ منحرف کنه. می‌تونی کتابی رو که دوست داری بخونی یا یه فیلمی رو تماشا کنی. وقتی که جواب اومد، اونوقت می‌تونی بهش جواب بدی.",5,5,4,5,5,0.41,
advise,groq,openai/gpt-oss-120b,26,تا وقتی جوابش رو نگرفتم آروم و قرار ندارم، هی گوشیم رو چک می‌کنم ببینم پیام داده یا نه.,nervous,,,"حس اضطراب‌ات کاملاً قابل درکه؛ وقتی منتظر پاسخی مهم هستیم، ذهن‌مون تمایل به چک‌کردن مداوم گوشی پیدا می‌کنه.  

- یک تایمر برای ۱۰‑۱۵ دقیقه تنظیم کن و در این بازه سعی کن گوشی‌ات را دست‌نخورده بگذاری؛ بعد از زنگشمار، اگر هنوز پاسخی نیامده، دوباره چک کن.  
- در این زمان، یک کار ساده‌ای که تو را آرام می‌کند (مثلاً نفس عمیق گرفتن، گوش دادن به یک قطعه موسیقی ملایم یا قدم زدن کوتاه) انجام بده.  

اگر این اضطراب تو را بیش از حد تحت‌تاثیر قرار می‌دهد و نمی‌توانی به‌راحتی ادامه بدهی، شاید صحبت کردن با یک مشاور یا روان‌پزشک می‌تونه کمک‌کننده باشه. 🌿",,,,,,0.97,
advise,ollama,llama3.2:latest,26,تا وقتی جوابش رو نگرفتم آروم و قرار ندارم، هی گوشیم رو چک می‌کنم ببینم پیام داده یا نه.,nervous,,,"حسasaki! احساس می‌کنی که در یک مرحله‌ای از تنهایی هستی و فقط به دنبال پاسخی برای پُشت‌دارNESS خود هستی. اینphaseSometimes، بسیار difficultdar است، اما بدانید که تو هم अकेल نیستی و همدلی و کمک‌های بسیاری وجود دارد.

پاسخِ من، همدلی و Listening را در نظر بگیر! اگر می‌خواهی، می‌توانم با تو صحبت کنم و ببینیم که چیسمیت یک پاسخ برای پُشت‌دارNESS‌ت است یا نه.",2,4,5,4,5,1.49,
advise,ollama,gemma3:4b,26,تا وقتی جوابش رو نگرفتم آروم و قرار ندارم، هی گوشیم رو چک می‌کنم ببینم پیام داده یا نه.,nervous,,,"وای، این حس خیلی ناراحت‌کننده‌ست. ترسیدن از اینکه یه چیزی اتفاق نیفته و همین باعث می‌شه بی‌قرار بشی. این طبیعیه که دلم برات تنگ بشه، ولی این رفتار هم می‌تونه خیلی خسته‌کننده باشه. 

یه کاری می‌کنی که خودت رو بیشتر مضطرب می‌کنی. سعی کن یه کار آروم دیگه انجام بدی، مثل یه دمنوش گرم نوشیدن یا یه آهنگ مورد علاقه‌ات گوش دادن. اگه این حس هنوز ادامه پیدا کرد، حتماً با یه دوست یا فرد مورد اعتماد حرف بزن.",5,5,5,5,5,2.11,
advise,ollama,qwen3:8b,26,تا وقتی جوابش رو نگرفتم آروم و قرار ندارم، هی گوشیم رو چک می‌کنم ببینم پیام داده یا نه.,nervous,,,"می‌دانم که منتظر یک پیام مهم هستی و این احساس منتظر بودن می‌تونه خیلی تنش بدی بذاره. حتماً این کار بهت کمک می‌کنه کمی احساس کنترل و امنیت کنی. 🌸  
درسته، گوشیت رو چک کن و اگر هنوز پیامی نیامده، به خودت یادآوری کن که هر لحظه می‌تونه اتفاق بیفته. خیلی خوب کار می‌کنی. 💛",4,5,5,3,4,6.12,
advise,ollama,hf.co/mradermacher/gemma-3-4b-persian-v0-GGUF:latest,26,تا وقتی جوابش رو نگرفتم آروم و قرار ندارم، هی گوشیم رو چک می‌کنم ببینم پیام داده یا نه.,nervous,,,من می‌فهمم که این حسِ اضطراب و نگران بودن واقعاً طاقت‌فرساست. اینکه نمی‌تونی به راحتی به آرامش برسی و دائماً باید منتظر پیام باشی، خیلی سنگینه. تو داری تمام مدت نگران و مضطرب هستی و این باعث میشه که بتونید به خودتون آرامش ندید. پیشنهاد می‌کنم برای یه لحظه تمرکز کنی روی تنفاساتت و سعی کنی ذهنت رو از فکر کردن به آینده فارغ کنی.,5,5,5,4,5,3.61,
advise,groq,llama-3.3-70b-versatile,27,نمی‌دونم چرا، ولی هر بار باید جلوی جمع حرف بزنم دستام عرق می‌کنه و صدام می‌لرزه و حس می‌کنم همه دارن نگاهم می‌کنن.,nervous,,,"حس ترس و نگرانی در شرایطی که باید جلوی جمع حرف بزنی کاملاً طبیعی است. این احساس را که داری مثل اینه که بدنت در حال آماده شدن برای یک مبارزه یا فرار است و این باعث میشه که دستات عرق کنه و صدام لرزون بشه.

یکی از کارهایی که می‌تونی برای کاهش این احساس ترس بکنی اینه که قبل از سخنرانی، چند نفس عمیق بکشی و سعی کنی که خودت رو آرام کنی.另外، می‌تونی از یک تکنیک به نام ""پذیرش و پذیرفتن"" استفاده کنی، یعنی به خودت بگو که این احساس ترس طبیعی است و اینکه می‌تونی از پسش بربیایی.",5,5,4,5,5,1.54,
advise,groq,meta-llama/llama-4-scout-17b-16e-instruct,27,نمی‌دونم چرا، ولی هر بار باید جلوی جمع حرف بزنم دستام عرق می‌کنه و صدام می‌لرزه و حس می‌کنم همه دارن نگاهم می‌کنن.,nervous,,,"کاملا طبیعیه که آدم توی شرایطی مثل این، احساس اضطراب و استرس داشته باشه. این واکنش‌ها می‌تونه به دلیل ترس از قضاوت شدن یا ترس از شکست باشه. 
پیشنهاد می‌کنم قبل از اینکه بخوای جلوی جمع حرف بزنی، چند تمرین تنفس عمیق انجام بدهی تا آرامش بگیری. 
همچنین می‌توانی به جای اینکه به این احساسات منفی توجه کنی، روی موضوعی که می‌خواهی دربارش صحبت کنی تمرکز کنی و به خودت یادآوری کنی که مخاطبانَت احتمالا آدم‌های دوست‌داشتنی و حامی هستند.",5,5,4,5,5,0.47,
